"Level";"Name";"Type";"Cast Time";"Range";"Components";"Duration";"Description";"Source"
"2";"Shatter";"2nd level Evocation";"1 action";"60 feet";"V, S, M";"Instantaneous";"(a chip of mica)A sudden loud ringing noise, painfully intense, erupts from a point of your choice within range. Each creature in a 10-foot-radius sphere centered on that point must make a Constitution saving throw. A creature takes 3d8 thunder damage on a failed save, or half as much damage on a successful one. A creature made of inorganic material such as stone, crystal, or metal has disadvantage on this saving throw.<br> A nonmagical object that isn't being worn or carried also takes the damage if it's in the spell's area.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of or higher, the damage increases by 1d8 for each slot level above 2nd. ";"Wizard"
"2";"Skywrite (ritual)";"2nd level Transmutation";"1 action";"Sight";"V, S";"Concentration, up to 1 hour";"You cause up to ten words to form in a part of the sky you can see. The words appear to be made of cloud and remain in place for the spell's duration. The words dissipate when the spell ends. A strong wind can disperse the clouds and end the spell early.";"Wizard (XGE)"
"2";"Snilloc's Snowball Swarm";"2nd level Evocation";"1 action";"90 feet";"V, S, M";"Instantaneous";"(a piece of ice or a small white rock chip)A flurry of magic snowballs erupts from a point you choose within range. Each creature in a 5-foot-radius sphere centered on that point must make a Dexterity saving throw. A creature takes 3d6 cold damage on a failed save, or half as much damage on a successful one.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 3rd level or higher, the damage increases by 1d6 for each slot level above 2nd.";"Wizard (XGE)"
"2";"Spider Climb";"2nd level Transmutation";"1 action";"Touch";"V, S, M";"Concentration, up to 1 hour";"(a drop of bitumen and a spider)Until the spell ends, one willing creature you touch gains the ability to move up, down, and across vertical surfaces and upside down along ceilings, while leaving its hands free. The target also gains a climbing speed equal to its walking speed.";"Wizard"
"2";"Suggestion";"2nd level Enchantment ";"1 action";"30 feet";"V, M";"Concentration, up to 8 hours";"(a snake's tongue and either a bit of honeycomb or a drop of sweet oil)You suggest a course of activity (limited to a sentence or two) and magically influence a creature you can see within range that can hear and understand you. Creatures that can't be charmed are immune to this effect. The suggestion must be worded in such a manner as to make the course of action sound reasonable. Asking the creature to stab itself, throw itself onto a spear, immolate itself, or do some other obviously harmful act ends the spell.<br> The target must make a Wisdom saving throw. On a failed save, it pursues the course of action you described to the best of its ability. The suggested course of action can continue for the entire duration. If the suggested activity can be completed in a shorter time, the spell ends when the subject finishes what it was asked to do.<br> You can also specify conditions that will trigger a special activity during the duration. For example, you might suggest that a knight give her warhorse to the first beggar she meets. If the condition isn't met before the spell expires, the activity isn't performed.<br> If you or any of your companions damage the target, the spell ends. ";"Wizard"
"2";"Tasha's Mind Whip";"2nd-level enchantment";"1 action";"90 feet";"V";"1 round";"You psychically lash out at one creature you can see within range. The target must make an Intelligence saving throw. On a failed save, the target takes 3d6 psychic damage, and it can't take a reaction until the end of its next turn. Moreover, on its next turn, it must choose whether it gets a move, an action, or a bonus action";"Wizard"
"2";"Warding Wind";"2nd level Evocation";"1 action";"Self";"V";"Concentration, up to 10 minutes";"A strong wind (20 miles per hour) blows around you in a 10-foot radius and moves with you, remaining centered on you. The wind lasts for the spell's duration.<br> The wind has the following effects:<br> • It deafens you and other creatures in its area.<br> • It extinguishes unprotected flames in its area that are torch-sized or smaller.<br> • It hedges out vapor, gas, and fog that can be dispersed by strong wind.<br> • The area is difficult terrain for creatures other than you.<br> • The attack rolls of ranged weapon attacks have disadvantage if the attacks pass in or out of the wind.";"Wizard (XGE)"
"2";"Web";"2nd level Conjuration";"1 action";"60 feet";"V, S, M";"Concentration, up to 1 hour";"(a bit of spider web)You conjure a mass of thick, sticky webbing at a point of your choice within range. The webs fill a 20-foot cube from that point for the duration. The webs are difficult terrain and lightly obscure their area.<br> If the webs aren't anchored between two solid masses (such as walls or trees) or layered across a floor, wall, or ceiling, the conjured web collapses on itself, and the spell ends at the start of your next turn. Webs layered over a flat surface have a depth of 5 feet.<br> Each creature that starts its turn in the webs or that enters them during its turn must make a Dexterity saving throw. On a failed save, the creature is restrained as long as it remains in the webs or until it breaks free.<br> A creature restrained by the webs can use its actions to make a Strength check against your spell save DC. If it succeeds, it is no longer restrained.<br> The webs are flammable. Any 5-foot cube of webs exposed to fire burns away in 1 round, dealing 2d4 fire damage to any creature that starts its turn in the fire. ";"Wizard"
"2";"Augury (ritual)";"2nd level Divination";"1 minute";"Self";"V, S, M";"Instantaneous";"(specially marked sticks, bones, or similar tokens worth at least 25 gp)By casting gem-inlaid sticks, rolling dragon bones, laying out ornate cards, or employing some other divining tool, you receive an omen from an otherworldly entity about the results of a specific course of action that you plan to take within the next 30 minutes. The DM chooses from the following possible omens.<br> • <i>Weal</i>, for good results<br> • <i>Woe</i>, for bad results<br> • <i>Weal and woe</i>, for both good and bad results<br> • <i>Nothing</i>, for results that aren't especially good or bad<br> The spell doesn't take into account any possible circumstances that might change the outcome, such as the casting of additional spells or the loss or gain of a companion.<br> If you cast the spell two or more times before completing your next long rest, there is a cumulative 25 percent chance for each casting after the first that you get a random reading. The DM makes this roll in secret. ";"Wizard (TCE)"
"2";"Enhance Ability";"2nd level Transmutation";"1 action";"Touch";"V, S, M";"Concentration, up to 1 hour";"(fur or a feather from a beast)You touch a creature and bestow upon it a magical enhancement. Choose one of the following effects - the target gains the effect until the spell ends.<br> <b>Bear's Endurance</b>: The target has advantage on Constitution checks. It also gains 2d6 temporary hit points, which are lost when the spell ends.<br> <b>Bull's Strength</b>: The target has advantage on Strength checks, and his or her carrying capacity doubles.<br> <b>Cat's Grace</b>: The target has advantage on Dexterity checks. It also doesn't take damage from falling 20 feet or less if it isn't incapacitated.<br> <b>Eagle's Splendor</b>: The target has advantage on Charisma checks.<br> <b>Fox's Cunning</b>: The target has advantage on Intelligence checks.<br> <b>Owl's Wisdom</b>: The target has advantage on Wisdom checks.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 3rd level or higher, you can target one additional creature for each slot level above 2nd.";"Wizard (TCE)"
"3";"Animate Dead";"3rd level Necromancy";"1 minute";"10 feet";"V, S, M";"Instantaneous";"(a drop of blood, a piece of flesh, and a pinch of bone dust)This spell creates an undead servant. Choose a pile of bones or a corpse of a Medium or Small humanoid within range. Your spell imbues the target with a foul mimicry of life, raising it as an undead creature. The target becomes a skeleton if you chose bones or a zombie if you chose a corpse (the DM has the creature's game statistics).<br> On each of your turns, you can use a bonus action to mentally command any creature you made with this spell if the creature is within 60 feet of you (if you control multiple creatures, you can command any or all of them at the same time, issuing the same command to each one). You decide what action the creature will take and where it will move during its next turn, or you can issue a general command, such as to guard a particular chamber or corridor. If you issue no commands, the creature only defends itself against hostile creatures. Once given an order, the creature continues to follow it until its task is complete.<br> The creature is under your control for 24 hours, after which it stops obeying any command you've given it. To maintain the control of the creature for another 24 hours, you must cast this spell on the creature again before the current 24-hour period ends. This use of the spell reasserts your control over up to four creatures you have animated with this spell, rather than animating a new one.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, you animate or reassert control over two additional undead creatures for each slot above 3rd. Each of the creatures must come from a different corpse or pile of bones. ";"Wizard"
"3";"Bestow Curse";"3rd level Necromancy";"1 action";"Touch";"V, S";"Concentration, up to 1 minute";"You touch a creature, and that creature must succeed on a Wisdom saving throw or become cursed for the duration of the spell. When you cast this spell, choose the nature of the curse from the following options.<br> • Choose one ability score. While cursed, the target has disadvantage on ability checks and saving throws made with that ability score.<br> • While cursed, the target has disadvantage on attack rolls against you.<br> • While cursed, the target must make a Wisdom saving throw at the start of each of its turns. If it fails, it wastes its action that turn doing nothing.<br> • While the target is cursed, your attacks and spells deal an extra 1d8 necrotic damage to the target.<br> A <i>remove curse</i> spell ends this effect. At the DM's option, you may choose an alternative curse effect, but it should be no more powerful than those described above. The DM has final say on such a curse's effect.<br> <b>At Higher Levels</b>: If you cast this spell using a spell slot of 4th level or higher, the duration is concentration, up to 10 minutes. If you use a spell slot of 5th level or higher, the duration is 8 hours. If you use a spell slot of 7th level or higher, the duration is 24 hours. If you use a 9th level spell slot, the spell lasts until it is dispelled. Using a spell slot of 5th level or higher grants a duration that doesn't require concentration. ";"Wizard"
"3";"Blink";"3rd level Transmutation";"1 action";"Self";"V, S";"1 minute";"Roll a d20 at the end of each of your turns for the duration of the spell. On a roll of 11 or higher, you vanish from your current plane of existence and appear in the Ethereal Plane (the spell fails and the casting is wasted if you were already on that plane). At the start of you next turn, and when the spell ends if you are on the Ethereal Plane, you return to an unoccupied space of your choice that you can see within 10 feet of the space you vanished from. If no unoccupied space is available within that range, you appear in the nearest unoccupied space (chosen at random if more than one space is equally near). You can dismiss this spell as an action.<br> While on the Ethereal Plane, you can see and hear the plane you originated from, which is cast in shades of gray, and you can't see anything more than 60 feet away. You can only affect and be affected by other creatures on the Ethereal Plane. Creature that aren't there can't perceive you or interact with you, unless they have the ability to do so. ";"Wizard"
"3";"Catnap";"3rd level Enchantment";"1 action";"30 feet";"S, M";"10 minutes";"(a pinch of sand)You make a calming gesture, and up to three willing creatures of your choice that you can see within range fall unconscious for the spell's duration. The spell ends on a target early if it takes damage or someone uses an action to shake or slap it awake. If a target remains unconscious for the full duration, that target gains the benefit of a short rest, and it can't be affected by this spell again until it finishes a long rest.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, you can target one additional willing creature for each slot level above 3rd.";"Wizard (XGE)"
"3";"Clairvoyance";"3rd level Divination";"10 minutes";"1 mile";"V, S, M";"Concentration, up to 10 minutes";"(a focus worth at least 100 gp, either a jeweled horn for hearing or a glass eye for scrying)You create an invisible sensor within range in a location familiar to you (a place you have visited or seen before) or in an obvious location that is unfamiliar to you (such as behind a door, around a corner, or in a grove of trees). The sensor remains in place for the duration, and it can't be attacked or otherwise interacted with. When you cast the spell, you choose seeing or hearing. You can use the chosen sense through the sensor as if you were in its space. As your action, you can switch between seeing and hearing. A creature that can see the sensor (such as a creature benefitting from see invisibility or truesight) sees a luminous, intangible orb about the size of your fist.<br> When you cast the spell, you choose seeing or hearing. You can use the chosen sense through the sensor as if you were in its space. As your action, you can switch between seeing and hearing. A creature that can see the sensor (such as a creature benefitting from see invisibility or truesight) sees a luminous, intangible orb about the size of your fist.<br> A creature that can see the sensor (such as a creature benefitting from <i>see invisibility</i> or truesight) sees a luminous, intangible orb about the size of your fist. ";"Wizard"
"3";"Counterspell";"3rd level Abjuration";"1 reaction";"60 feet";"S";"Instantaneous";"You attempt to interrupt a creature in the process of casting a spell. If the creature is casting a spell of 3rd level or lower, its spell fails and has no effect. If it is casting a spell of 4th level or higher, make an ability check using your spellcasting ability. The DC equals 10 + the spell's level. On a success, the creature's spell fails and has no effect.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, the interrupted spell has no effect if its level is less than or equal to the level of the spell slot you used. ";"Wizard"
"3";"Dispel Magic";"3rd level Abjuration";"1 action";"120 feet";"V, S";"Instantaneous";"Choose any creature, object, or magical effect within range. Any spell of 3rd level or lower on the target ends. For each spell of 4th level or higher on the target, make an ability check using your spellcasting ability. The DC equals 10 + the spell's level. On a successful check, the spell ends.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, you automatically end the effects of a spell on the target if the spell's level is equal to or less than the level of the spell slot you used. ";"Wizard"
"3";"Enemies Abound";"3rd level Enchantment";"1 action";"120 feet";"V, S";"Concentration, up to 1 minute";"You reach into the mind of one creature you can see and force it to make an Intelligence saving throw. A creature automatically succeeds if it is immune to being frightened. On a failed save, the target loses the ability to distinguish friend from foe, regarding all creatures it can see as enemies until the spell ends. Each time the target takes damage, it can repeat the saving throw, ending the effect on itself on a success.<br> Whenever the affected creature chooses another creature as a target, it must choose the target at random from among the creatures it can see within range of the attack, spell, or other ability it's using. lf an enemy provokes an opportunity attack from the affected creature, the creature must make that attack if it is able to.";"Wizard (XGE)"
"3";"Erupting Earth";"3rd level Transmutation";"1 action";"120 feet";"V, S, M";"Instantaneous";"(a piece of obsidian)Choose a point you can see on the ground within range. A fountain of churned earth and stone erupts in a 20-foot cube centered on that point. Each creature in that area must make a Dexterity saving throw. A creature takes 3d12 bludgeoning damage on a failed save, or half as much damage on a successful one. Additionally, the ground in that area becomes difficult terrain until cleared. Each 5-foot-square portion of the area requires at least 1 minute to clear by hand.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, the damage increases by 1d12 for each slot level above 3rd.";"Wizard (XGE)"
"3";"Fear";"3rd level Illusion";"1 action";"Self (30-foot cone)";"V, S, M";"Concentration, up to 1 minute";"(a white feather or the heart of a hen)You project a phantasmal image of a creature's worst fears. Each creature in a 30-foot cone must succeed on a Wisdom saving throw or drop whatever it is holding and become frightened for the duration.<br> While frightened by this spell, a creature must take the Dash action and move away from you by the safest available route on each of its turns, unless there is nowhere to move. If the creature ends its turn in a location where it doesn't have line of sight to you, the creature can make a Wisdom saving throw. On a successful save, the spell ends for that creature. ";"Wizard"
"3";"Feign Death (ritual)";"3rd level Necromancy";"1 action";"Touch";"V, S, M";"1 hour";"(a pinch of graveyard dirt)You touch a willing creature and put it into a cataleptic state that is indistinguishable from death.<br> For the spell's duration, or until you use an action to touch the target and dismiss the spell, the target appears dead to all outward inspection and to spells used to determine the target's status. The target is blinded and incapacitated, and its speed drops to 0. The target has resistance to all damage except psychic damage. If the target is diseased or poisoned when you cast the spell, or becomes diseased or poisoned while under the spell's effect, the disease and poison have no effect until the spell ends. ";"Wizard"
"3";"Fireball";"3rd level Evocation";"1 action";"150 feet";"V, S, M";"Instantaneous";"(a tiny ball of bat guano and sulfur)A bright streak flashes from your pointing finger to a point you choose within range then blossoms with a low roar into an explosion of flame. Each creature in a 20-foot radius must make a Dexterity saving throw. A target takes 8d6 fire damage on a failed save, or half as much damage on a successful one.<br> The fire spreads around corners. It ignites flammable objects in the area that aren't being worn or carried.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, the damage increases by 1d6 for each slot level above 3rd. ";"Wizard"
"3";"Flame Arrows";"3rd level Transmutation";"1 action";"Touch";"V, S";"Concentration, up to 1 hour";"You touch a quiver containing arrows or bolts. When a target is hit by a ranged weapon attack using a piece of ammunition drawn from the quiver, the target takes an extra 1d6 fire damage. The spell's magic ends on the piece of ammunition when it hits or misses, and the spell ends when twelve pieces of ammunition have been drawn from the quiver.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, the number of pieces of ammunition you can affect with this spell increases by two for each slot level above 3rd.";"Wizard (XGE)"
"3";"Fly";"3rd level Transmutation";"1 action";"Touch";"V, S, M";"Concentration, up to 10 minutes";"(a wing feather from any bird)You touch a willing creature. The target gains a flying speed of 60 feet for the duration. When the spell ends, the target falls if it is still aloft, unless it can stop the fall.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, you can target one additional creature for each slot level above 3rd. ";"Wizard"
"3";"Gaseous Form";"3rd level Transmutation";"1 action";"Touch";"V, S, M";"Concentration, up to 1 hour";"(a bit of gauze and a wisp of smoke)You transform a willing creature you touch, along with everything it's wearing and carrying, into a misty cloud for the duration. The spell ends if the creature drops to 0 hit points. An incorporeal creature isn't affected.<br> While in this form, the target's only method of movement is a flying speed of 10 feet. The target can enter and occupy the space of another creature. The target has resistance to nonmagical damage, and it has advantage on Strength, Dexterity, and Constitution saving throws. The target can pass through small holes, narrow openings, and even mere cracks, though it treats liquids as though they were solid surfaces. The target can't fall and remains hovering in the air even when stunned or otherwise incapacitated.<br> While in the form of a misty cloud, the target can't talk or manipulate objects, and any objects it was carrying or holding can't be dropped, used, or otherwise interacted with. The target can't attack or cast spells. ";"Wizard"
"3";"Glyph of Warding";"3rd level Abjuration";"1 hour";"Touch";"V, S, M";"Until dispelled or triggered";"(incense and powdered diamond worth at least 200 gp, which the spell consumes)When you cast this spell, you inscribe a glyph that harms other creatures, either upon a surface (such as a table or a section of floor or wall) or within an object that can be closed (such as a book, a scroll, or a treasure chest) to conceal the glyph. If you choose a surface, the glyph can cover an area of the surface no larger than 10 feet in diameter. If you choose an object, that object must remain in its place, if the object is moved more than 10 feet from where you cast this spell, the glyph is broken and the spell ends without being triggered.<br> The glyph is nearly invisible and requires a successful Intelligence (Investigation) check against your spell save DC to be found.<br> You decide what triggers the glyph when you cast the spell. For glyphs inscribed on a surface, the most typical triggers include touching or standing on the glyph, removing another object covering the glyph, approaching within a certain distance of the glyph, or manipulating the object on which the glyph is inscribed. For glyphs inscribed within an object, the most common triggers include opening that object, approaching within a certain distance of the object, or seeing or reading the glyph. Once a glyph is triggered, this spell ends.<br> You can further refine the trigger so the spell activates only under certain circumstances or according to physical characteristics (such as height or weight), creature kind (for example, the ward could be set to affect aberrations or drow), or alignment. You can also set conditions for creatures that don't trigger the glyph, such as those who say a certain password.<br> When you inscribe the glyph, choose explosive runes or a spell glyph.<br> <b>Explosive Runes</b>: When triggered, the glyph erupts with magical energy in a 20-foot-radius sphere centered on the glyph. The sphere spreads around corners. Each creature in the aura must make a Dexterity saving throw. A creature takes 5d8 acid, cold, fire, lightning, or thunder damage on a failed saving throw (your choice when you create the glyph), or half as much damage on a successful one.<br> <b>Spell Glyph</b>: You can store a prepared spell of or lower in the glyph by casting it as part of creating the glyph. The spell must target a single creature or an area. The spell being stored has no immediate effect when cast in this way. When the glyph is triggered, the stored spell is cast. If the spell has a target, it targets the creature that triggered the glyph. If the spell affects an area, the area is centered on that creature. If the spell summons hostile creatures or creates harmful objects or traps, they appear as close as possible to the intruder and attack it. If the spell requires concentration, it lasts until the end of its full duration.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, the damage of an explosive runes glyph increases by 1d8 for each slot level above 3rd. If you create a <i>spell glyph</i>, you can store any spell of up to the same level as the slot you use for the <i>glyph of warding</i>. ";"Wizard"
"3";"Haste";"3rd level Transmutation";"1 action";"30 feet";"V, S, M";"Concentration, up to 1 minute";"(a shaving of licorice root)Choose a willing creature that you can see within range. Until the spell ends, the target's speed is doubled, it gains a +2 bonus to AC, it has advantage on Dexterity saving throws, and it gains an additional action on each of its turns. That action can be used only to take the Attack (one weapon attack only), Dash, Disengage, Hide, or Use an Object action.<br> When the spell ends, the target can't move or take actions until after its next turn, as a wave of lethargy sweeps over it. ";"Wizard"
"3";"Hypnotic Pattern";"3rd level Illusion";"1 action";"120 feet";"S, M";"Concentration, up to 1 minute";"(a glowing stick of incense or a crystal vial filled with phosphorescent material)You create a twisting pattern of colors that weaves through the air inside a 30-foot cube within range. The pattern appears for a moment and vanishes. Each creature in the area who sees the pattern must make a Wisdom saving throw. On a failed save, the creature becomes charmed for the duration. While charmed by this spell, the creature is incapacitated and has a speed of 0.<br> The spell ends for an affected creature if it takes any damage or if someone else uses an action to shake the creature out of its stupor. ";"Wizard"
"3";"Intellect Fortress";"3rd-level abjuration";"1 action";"30 feet";"V";"Concentration, up to 1 hour";"For the duration, you or one willing creature you can see within range has resistance to psychic damage, as well as advantage on Intelligence, Wisdom, and Charisma saving throws.<br><b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, you can target one additional creature for each slot level above 3rd. The creatures must be within 30 feet of each other when you target them.";"Wizard (TCE)"
"3";"Leomund's Tiny Hut (ritual)";"3rd level Evocation";"1 minute";"Self (10-foot-radius hemisphere)";"V, S, M";"8 hours";"(a small crystal bead)A 10-foot-radius immobile dome of force springs into existence around and above you and remains stationary for the duration. The spell ends if you leave its area.<br> Nine creatures of Medium size or smaller can fit inside the dome with you. The spell fails if its area includes a larger creature or more than nine creatures. Creatures and objects within the dome when you cast this spell can move through it freely. All other creatures and objects are barred from passing through it. Spells and other magical effects can't extend through the dome or be cast through it. The atmosphere inside the space is comfortable and dry, regardless of the weather outside.<br> Until the spell ends, you can command the interior to become dimly lit or dark. The dome is opaque from the outside, of any color you choose, but it is transparent from the inside. ";"Wizard"
"3";"Life Transference";"3rd level Necromancy";"1 action";"30 feet";"V, S";"Instantaneous";"You sacrifice some of your health to mend another creature's injuries. You take 4d8 necrotic damage, and one creature of your choice that you can see within range regains a number of hit points equal to twice the necrotic damage you take. AtHigher Levels. When you cast this spell using a spell slot of 4th level or higher, the damage increases by 1d8 for each slot level above 3rd.";"Wizard (XGE)"
"3";"Lightning Bolt";"3rd level Evocation";"1 action";"Self (100-foot line)";"V, S, M";"Instantaneous";"(a bit of fur and a rod of amber, crystal, or glass)A stroke of lightning forming a line of 100 feet long and 5 feet wide blasts out from you in a direction you choose. Each creature in the line must make a Dexterity saving throw. A creature takes 8d6 lightning damage on a failed save, or half as much damage on a successful one.<br> The lightning ignites flammable objects in the area that aren't being worn or carried.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, the damage increases by 1d6 for each slot above 3rd. ";"Wizard"
"3";"Magic Circle";"3rd level Abjuration";"1 minute";"10 feet";"V, S, M";"1 hour";"(holy water or powdered silver and iron worth at least 100 gp, which the spell consumes)You create a 10-foot-radius, 20-foot-tall cylinder of magical energy centered on a point on the ground that you can see within range. Glowing runes appear wherever the cylinder intersects with the floor or other surface.<br> Choose one or more of the following types of creatures - celestials, elementals, fey, fiends, or undead. The circle affects a creature of the chosen type in the following ways.<br> • The creature can't willingly enter the cylinder by nonmagical means. If the creature tries to use teleportation or interplanar travel to do so, it must first succeed on a Charisma saving throw.<br> • The creature has disadvantage on attack rolls against targets within the cylinder.<br> • Targets within the cylinder can't be charmed, frightened, or possessed by the creature. When you cast this spell, you can elect to cause its magic to operate in the reverse direction, preventing a creature of the specified type from leaving the cylinder and protecting targets outside it.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, the duration increases by 1 hour for each slot level above 3rd. ";"Wizard"
"3";"Major Image";"3rd level Illusion";"1 action";"120 feet";"V, S, M";"Concentration, up to 10 minutes";"(a bit of fleece)You create the image of an object, a creature, or some other visible phenomenon that is no larger than a 20-foot cube. The image appears at a spot that you can see within range and lasts for the duration. It seems completely real, including sounds, smells, and temperature appropriate to the thing depicted. You can't create sufficient heat or cold to cause damage, a sound loud enough to deal thunder damage or deafen a creature, or a smell that might sicken a creature (like a troglodyte's stench).<br> As long as you are within range of the illusion, you can use your action to cause the image to move to any other spot within range. As the image changes location, you can alter its appearance so that its movements appear natural for the image. For example, if you create an image of a creature and move it, you can alter the image so that it appears to be walking. Similarly, you can cause the illusion to make different sounds at different times, even making it carry on a conversation, for example.<br> Physical interaction with the image reveals it to be an illusion, because things can pass through it. A creature that uses its action to examine the image can determine that it is an illusion with a successful Intelligence (Investigation) check against your spell save DC. If a creature discerns the illusion for what it is, the creature can see through the image, and its other sensory qualities become faint to the creature.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 6th level or higher, the spell lasts until dispelled, without requiring your concentration. ";"Wizard"
"3";"Melf's Minute Meteors";"3rd level Evocation";"1 action";"Self";"V, S, M";"Concentration, up to 10 minutes";"(niter, sulfur, and pine tar formed into a bead)You create six tiny meteors in your space. They float in the air and orbit you for the spell's duration. When you cast the spell-and as a bonus action on each of your turns thereafter-you can expend one or two of the meteors, sending them streaking toward a point or points you choose within 120 feet of you. Once a meteor reaches its destination or impacts against a solid surface, the meteor explodes. Each creature within 5 feet of the point where the meteor explodes must make a Dexterity saving throw. A creature takes 2d6 fire damage on a failed save, or half as much damage on a successful one.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, the number of meteors created increases by two for each slot level above 3rd.";"Wizard (XGE)"
"3";"Nondetection";"3rd level Abjuration";"1 action";"Touch";"V, S, M";"8 hours";"(a pinch of diamond dust worth 25 gp sprinkled over the target, which the spell consumes)For the duration, you hide a target that you touch from divination magic. The target can be a willing creature or a place or an object no larger than 10 feet in any dimension. The target can't be targeted by any divination magic or perceived through magical scrying sensors.";"Wizard"
"3";"Phantom Steed (ritual)";"3rd level Illusion";"1 minute";"30 feet";"V, S";"1 hour";"A Large quasi-real, horse-like creature appears on the ground in an unoccupied space of your choice within range. You decide the creature's appearance, but it is equipped with a saddle, bit, and bridle. Any of the equipment created by the spell vanishes in a puff of smoke if it is carried more than 10 feet away from the steed.<br> For the duration, you or a creature you choose can ride the steed. The creature uses the statistics for a riding horse, except it has a speed of 100 feet and can travel 10 miles in an hour, or 13 miles at a fast pace. When the spell ends, the steed gradually fades, giving the rider 1 minute to dismount. The spell ends if you use an action to dismiss it or if the steed takes any damage. ";"Wizard"
"3";"Protection from Energy";"3rd level Abjuration";"1 action";"Touch";"V, S";"Concentration, up to 1 hour";"For the duration, the willing creature you touch has resistance to one damage type of your choice: acid, cold, fire, lightning, or thunder.";"Wizard"
"3";"Remove Curse";"3rd level Abjuration";"1 action";"Touch";"V, S";"Instantaneous";"At your touch, all curses affecting one creature or object end. If the object is a cursed magic item, its curse remains, but the spell breaks its owner's attunement to the object so it can be removed or discarded.";"Wizard"
"3";"Sending";"3rd level Evocation";"1 action";"Unlimited";"V, S, M";"1 round";"(A short piece of fine copper wire)You send a short message of twenty-five words or less to a creature with you are familiar. The creature hears the message in its mind, recognizes you as the sender if it knows you, and can answer in a like manner immediately. The spell enables creatures with Intelligence scores of at least 1 to understand the meaning of your message.<br> You can send the message across any distance and even to other planes of existence, but if the target is on a different plane than you, there is a 5 percent chance that the message doesn't arrive. ";"Wizard"
"3";"Sleet Storm";"3rd level Conjuration";"1 action";"150 feet";"V, S, M";"Concentration, up to 1 minute";"(a pinch of dust and a few drops of water)Until the spell ends, freezing rain and sleet fall in a 20-foot-tall cylinder with a 40-foot radius centered on a point you choose within range. The area is heavily obscured, and exposed flames in the area are doused.<br> The ground in the area is covered with slick ice, making it difficult terrain. When a creature enters the spell's area for the first time on a turn or starts its turn there, it must make a Dexterity saving throw. On a failed save, it falls prone.<br> If a creature is concentrating in the spell's area, the creature must make a successful Constitution saving throw against your spell save DC or lose concentration. ";"Wizard"
"3";"Slow";"3rd level Transmutation";"1 action";"120 feet";"V, S, M";"Concentration, up to 1 minute";"(a drop of molasses)You alter time around up to six creatures of your choice in a 40-foot cube within range. Each target must succeed on a Wisdom saving throw or be affected by this spell for the duration.<br> An affected target's speed is halved, it takes a -2 penalty to AC and Dexterity saving throws, and it can't use reactions. On its turn, it can use either an action or a bonus action, not both. Regardless of the creature's abilities or magic items, it can't make more than one melee or ranged attack during its turn.<br> If the creature attempts to cast a spell with a casting time of 1 action, roll a d20. On an 11 or higher, the spell doesn't take effect until the creature's next turn, and the creature must use its action on that turn to complete the spell. If it can't, the spell is wasted.<br> A creature affected by this spell makes another Wisdom saving throw at the end of its turn. On a successful save, the effect ends for it. ";"Wizard"
"3";"Spirit Shroud";"3rd-level necromancy";"1 bonus action";"Self";"V, S";"Concentration, up to 1 minute";"You call forth spirits of the dead, which lit around you for the spell's duration. The spirits are intangible and invulnerable.<br>Until the spell ends, any attack you make deals 1d8 extra damage when you hit a creature within 10 feet of you. This damage is radiant, necrotic, or cold (your choice when you cast the spell). Any creature that takes this damage can't regain hit points until the start of your next turn.<br>In addition, any creature of your choice that you can see that starts its turn within 10 feet of you has its speed reduced by 10 feet until the start of your next turn.<br><b>At Higher Levels</b>: When you cast this spell using a spell slot of 4th level or higher, the damage increases by 1d8 for every two slot levels above 3rd.";"Wizard (TCE)"
"3";"Stinking Cloud";"3rd level Conjuration";"1 action";"90 feet";"V, S, M";"Concentration, up to 1 minute";"(a rotten egg or several skunk cabbage leaves)You create a 20-foot-radius sphere of yellow, nauseating gas centered on a point within range. The cloud spreads around corners, and its area is heavily obscured. The cloud lingers in the air for the duration.<br> Each creature that is completely within the cloud at the start of its turn must make a Constitution saving throw against poison. On a failed save, the creature spends its action that turn retching and reeling. Creatures that don't need to breathe or are immune to poison automatically succeed on this saving throw.<br> A moderate wind (at least 10 miles per hour) disperses the cloud after 4 rounds. A strong wind (at least 20 miles per hour) disperses it after 1 round. ";"Wizard"
